"","customer_id","first_date","last_date","recency","latency","basket_count","annual_spend","ave_basket","ave_unit_price","ave_disc_pct"
"8590",21291219,"2016-12-28","2017-03-27","360","29","4","2140000",535000,214000,18
"8591",18569113,"2016-09-15","2016-09-15","167","0","1","89000",89000,89000,0
"8592",20841153,"2016-05-30","2017-03-14","347","36","9","2067000",229666,159000,17
"8593",18555947,"2017-01-11","2017-01-11","285","0","1","579000",579000,579000,0
"8594",19380697,"2016-05-04","2017-01-14","288","63","5","2121000",424200,235666,9
"8595",18260745,"2016-07-05","2016-07-05","95","0","1","468000",468000,234000,0
"8596",2200001000037506,"2017-02-18","2017-03-18","351","28","2","1008000",504000,336000,9
"8597",19571471,"2016-09-13","2016-09-13","165","0","1","209000",209000,209000,0
"8598",2200001000011974,"2017-01-23","2017-03-23","356","29","3","1094000",364666,156285,17
"8599",18311528,"2016-04-02","2016-12-23","266","53","6","4936000",822666,176285,10
"8600",18627223,"2016-06-20","2016-06-20","80","0","1","617000",617000,154250,13
"8601",18597978,"2016-04-22","2017-01-05","279","129","3","3545000",1181666,236333,12
"8602",18344501,"2016-05-17","2016-12-11","254","104","3","1443000",481000,180375,1
"8603",18251480,"2016-06-11","2017-03-16","349","139","3","1635000",545000,327000,9
"8604",18503958,"2016-04-06","2016-11-17","230","112","3","985000",328333,197000,6
"8605",21171971,"2016-10-04","2016-12-20","263","77","2","2060000",1030000,137333,13
"8606",19492908,"2016-12-05","2016-12-05","248","0","1","1524000",1524000,254000,22
"8607",18656556,"2016-06-16","2016-08-15","136","60","2","518000",259000,129500,0
"8608",20915885,"2016-04-27","2016-06-30","90","32","3","427000",142333,142333,11
"8609",18358563,"2016-06-06","2016-09-10","162","96","2","915000",457500,183000,0
"8610",18800767,"2016-08-17","2016-08-17","138","0","1","448000",448000,224000,50
"8611",18350362,"2016-08-02","2016-08-02","123","0","1","857000",857000,285666,0
"8612",21049691,"2016-07-05","2016-12-07","250","155","2","1994000",997000,284857,13
"8613",18597748,"2016-07-13","2016-07-13","103","0","1","207000",207000,69000,0
"8614",20881735,"2016-04-10","2016-06-21","81","72","2","825000",412500,117857,31
"8615",19093528,"2016-04-27","2017-03-11","344","63","6","5237000",872833,227695,22
"8616",18248923,"2016-04-16","2017-01-02","276","21","13","5525000",425000,184166,10
"8617",19379846,"2016-07-22","2017-02-12","317","68","4","6177000",1544250,128687,15
"8618",18309023,"2016-08-01","2016-08-01","122","0","1","178000",178000,89000,0
"8619",19319828,"2016-09-21","2017-01-01","275","102","2","1423000",711500,129363,9
"8620",18259506,"2016-05-25","2016-05-25","54","0","1","438000",438000,219000,20
"8621",20865496,"2016-04-08","2016-06-21","81","37","3","2524000",841333,280444,15
"8622",18251474,"2016-12-21","2016-12-21","264","0","1","429000",429000,429000,35
"8623",19129757,"2016-05-15","2017-01-27","301","28","10","8951000",895100,208162,13
"8624",18353339,"2016-09-03","2016-09-03","155","0","1","1497000",1497000,499000,33
"8625",18313529,"2016-04-04","2016-09-29","181","89","3","1840000",613333,184000,6
"8626",2200001000040951,"2017-02-22","2017-02-22","327","0","1","865000",865000,144166,8
"8627",18354948,"2016-12-29","2016-12-29","272","0","1","229000",229000,229000,20
"8628",19631452,"2017-03-22","2017-03-22","355","0","1","68000",68000,34000,0
"8629",21276842,"2016-12-18","2017-01-29","303","42","2","935000",467500,187000,2
"8630",19579649,"2016-06-28","2016-06-28","88","0","1","248000",248000,124000,15
"8631",21120028,"2016-08-25","2016-12-27","270","62","3","996000",332000,199200,1
"8632",18622913,"2017-02-02","2017-02-02","307","0","1","478000",478000,239000,10
"8633",19584909,"2016-04-24","2016-11-09","222","39","6","7666000",1277666,207189,34
"8634",19602116,"2016-08-11","2016-08-11","132","0","1","88000",88000,44000,0
"8635",18225059,"2017-01-03","2017-01-03","277","0","1","139000",139000,139000,0
"8636",2200001000007492,"2017-01-19","2017-03-08","341","48","2","697000",348500,174250,7
"8637",18349055,"2016-08-23","2016-08-23","144","0","1","268000",268000,67000,33
"8638",18247046,"2016-06-11","2017-01-13","287","108","3","1155000",385000,165000,5
"8639",21022355,"2016-06-12","2017-02-06","311","79","4","1705000",426250,243571,2
"8640",19624613,"2016-04-13","2017-02-10","315","30","11","7990000",726363,221944,13
"8641",20874534,"2016-09-08","2017-01-05","279","119","2","514000",257000,85666,5
"8642",18343805,"2017-01-23","2017-01-23","297","0","1","417000",417000,139000,25
"8643",18676976,"2016-04-14","2016-09-27","179","55","4","4958000",1239500,225363,16
"8644",18678930,"2016-04-28","2017-02-15","320","293","2","1993000",996500,284714,34
"8645",18580970,"2016-09-19","2017-01-02","276","105","2","358000",179000,179000,10
"8646",18471451,"2016-11-21","2017-01-16","290","56","2","297000",148500,99000,0
"8647",19113360,"2016-04-06","2017-03-12","345","113","4","1194000",298500,199000,4
"8648",18700466,"2016-05-19","2017-03-11","344","148","3","935000",311666,187000,2
"8649",2200001000041553,"2017-02-23","2017-03-29","362","34","2","1023000",511500,127875,11
"8650",18712716,"2016-12-26","2016-12-26","269","0","1","229000",229000,229000,30
"8651",18362847,"2016-04-09","2017-02-06","311","75","5","3048000",609600,254000,30
"8652",20828597,"2016-08-23","2016-11-30","243","49","3","455000",151666,91000,17
"8653",18365059,"2016-07-07","2016-07-07","97","0","1","797000",797000,265666,18
"8654",18246242,"2016-08-31","2017-01-12","286","134","2","854000",427000,142333,32
"8655",19513461,"2016-08-24","2017-02-28","333","188","2","1113000",556500,159000,21
"8656",19380375,"2016-12-14","2016-12-14","257","0","1","149000",149000,149000,15
"8657",18629019,"2016-09-03","2017-01-30","304","49","4","3548000",887000,295666,17
"8658",18361109,"2016-06-16","2016-06-16","76","0","1","349000",349000,349000,0
"8659",19583804,"2016-07-12","2016-07-19","109","7","2","911000",455500,101222,4
"8660",19164586,"2016-04-24","2016-11-17","230","207","2","3483000",1741500,204882,28
"8661",19470291,"2016-04-11","2017-03-16","349","42","9","6280000",697777,153170,12
"8662",21242644,"2016-11-21","2017-01-12","286","52","2","637000",318500,159250,7
"8663",18654502,"2016-05-10","2016-05-10","39","0","1","1497000",1497000,499000,50
"8664",18608807,"2016-04-09","2016-11-29","242","234","2","1007000",503500,251750,28
"8665",19140058,"2016-04-13","2016-04-28","27","15","2","408000",204000,204000,0
"8666",19700153,"2016-04-15","2017-03-27","360","20","18","13846000",769222,182184,10
"8667",19190892,"2016-04-09","2016-04-09","8","0","1","1176000",1176000,294000,50
"8668",19332109,"2016-04-29","2016-05-08","37","9","2","1482000",741000,185250,50
"8669",19120620,"2016-05-21","2017-03-30","363","31","11","3781000",343727,157541,0
"8670",18661599,"2016-07-07","2016-07-07","97","0","1","446000",446000,111500,14
"8671",21282965,"2017-01-04","2017-03-07","340","62","2","477000",238500,119250,0
"8672",20851089,"2016-05-17","2017-02-24","329","31","10","4264000",426400,164000,8
"8673",20823334,"2016-07-30","2016-08-31","152","32","2","416000",208000,104000,11
"8674",18245436,"2016-06-04","2017-01-01","275","70","4","3030000",757500,168333,7
"8675",19108790,"2016-04-22","2016-10-20","202","90","3","886000",295333,221500,18
"8676",2200001000038870,"2017-02-19","2017-02-19","324","0","1","579000",579000,289500,8
"8677",21051728,"2016-07-07","2017-03-13","346","249","2","685000",342500,85625,9
"8678",21298409,"2017-01-02","2017-01-02","276","0","1","399000",399000,199500,12
"8679",18324644,"2016-05-28","2016-05-28","57","0","1","1800000",1800000,150000,30
"8680",18247777,"2016-06-20","2016-06-20","80","0","1","189000",189000,189000,10
"8681",18593224,"2016-06-08","2016-12-07","250","182","2","537000",268500,179000,12
"8682",20828530,"2017-01-11","2017-01-11","285","0","1","488000",488000,244000,0
"8683",19320153,"2016-07-01","2016-07-01","91","0","1","419000",419000,419000,10
"8684",18354070,"2016-09-12","2016-09-12","164","0","1","99000",99000,99000,0
"8685",18563131,"2016-05-01","2016-11-13","226","49","5","1752000",350400,219000,14
"8686",18513286,"null","null","null","null","null","null",0,0,0
"8687",19152688,"2016-05-10","2016-10-14","196","157","2","1900000",950000,190000,28
"8688",2200001000043555,"2017-02-25","2017-03-25","358","14","3","1465000",488333,244166,9
"8689",19571538,"2016-12-19","2016-12-26","269","7","2","1207000",603500,402333,24
"8690",19117858,"2016-05-06","2016-12-26","269","117","3","1474000",491333,245666,5
"8691",18780903,"2016-04-15","2017-03-17","350","42","9","2247000",249666,160500,3
"8692",18362971,"2016-09-24","2017-03-29","362","93","3","2680000",893333,268000,10
"8693",18568654,"2016-04-23","2016-08-18","139","23","6","12789000",2131500,245942,37
"8694",19610459,"2016-08-02","2016-08-02","123","0","1","129000",129000,129000,10
"8695",18581269,"2016-05-12","2016-12-26","269","76","4","1383000",345750,197571,25
"8696",2200001000040240,"2017-02-21","2017-02-21","326","0","1","349000",349000,174500,14
"8697",21255212,"2016-11-30","2016-11-30","243","0","1","1077000",1077000,359000,39
"8698",20855394,"2016-08-20","2016-08-20","141","0","1","209000",209000,209000,23
"8699",18381012,"2016-09-06","2017-02-09","314","78","3","466000",155333,116500,5
"8700",2200001000042281,"2017-02-24","2017-03-23","356","13","3","2337000",779000,166928,9
"8701",18597747,"2016-08-17","2016-08-17","138","0","1","179000",179000,179000,20
"8702",18916487,"2016-12-31","2017-01-22","296","22","2","2378900",1189450,182992,18
"8703",19450808,"2016-05-05","2016-12-10","253","109","3","1263000",421000,180428,28
"8704",19157202,"2016-12-29","2016-12-29","272","0","1","1295000",1295000,259000,37
"8705",21277052,"2016-12-18","2017-03-25","358","97","2","676000",338000,169000,14
"8706",20947965,"2016-04-09","2017-02-28","333","46","8","4370000",546250,174800,23
"8707",2200001000068809,"2017-03-25","2017-03-25","358","0","1","778000",778000,259333,41
"8708",19536338,"2016-04-24","2017-01-09","283","86","4","2050000",512500,205000,37
"8709",18366973,"2016-05-02","2016-09-01","153","122","2","1354000",677000,225666,10
"8710",18384118,"2016-07-30","2016-07-30","120","0","1","129000",129000,129000,0
"8711",18564260,"2017-01-23","2017-01-23","297","0","1","1286000",1286000,257200,19
"8712",21003543,"2016-05-24","2016-05-24","53","0","1","627000",627000,156750,7
"8713",19196597,"2016-04-28","2016-12-28","271","122","3","2023000",674333,289000,47
"8714",18669798,"2016-11-14","2017-02-13","318","91","2","978000",489000,489000,8
"8715",18435016,"2017-01-31","2017-01-31","305","0","1","229000",229000,229000,0
"8716",18504294,"2016-05-26","2016-05-26","55","0","1","2716000",2716000,181066,3
"8717",19588925,"2016-04-30","2016-10-30","212","91","3","1937000",645666,149000,10
"8718",21169781,"2016-10-02","2016-10-02","184","0","1","796000",796000,159200,6
"8719",19708111,"2017-01-31","2017-03-01","334","29","2","577000",288500,192333,0
"8720",19371080,"2016-07-03","2016-07-03","93","0","1","833000",833000,119000,18
"8721",18731742,"2016-11-10","2016-11-10","223","0","1","209000",209000,209000,0
"8722",18521292,"2016-09-18","2016-09-18","170","0","1","218000",218000,109000,0
"8723",19120982,"2016-06-29","2016-11-25","238","49","4","1110000",277500,158571,5
"8724",21203556,"2016-10-27","2016-10-28","210","1","2","716000",358000,143200,6
"8725",18351092,"2016-06-16","2016-06-16","76","0","1","279000",279000,279000,0
"8726",18532557,"2016-05-07","2017-02-05","310","54","6","2904000",484000,152842,18
"8727",19588962,"2016-04-02","2016-12-04","247","123","3","1135000",378333,227000,42
"8728",21053478,"2016-07-08","2016-07-23","113","15","2","1423000",711500,158111,14
"8729",21053326,"2016-07-08","2016-07-30","120","22","2","1385000",692500,230833,23
"8730",19615069,"2017-03-25","2017-03-25","358","0","1","119000",119000,119000,0
"8731",18423467,"2016-11-11","2016-11-11","224","0","1","159000",159000,159000,20
"8732",19382789,"2016-06-11","2016-06-11","71","0","1","359000",359000,119666,0
"8733",21302629,"2017-01-06","2017-03-05","338","58","2","766000",383000,153200,20
"8734",18267701,"2016-05-07","2016-12-13","256","220","2","826000",413000,103250,4
"8735",19321880,"2016-10-02","2016-10-02","184","0","1","159000",159000,159000,25
"8736",18586206,"2016-08-13","2016-08-22","143","9","2","922000",461000,83818,0
"8737",18361139,"2016-12-26","2016-12-26","269","0","1","456000",456000,114000,0
"8738",20815471,"2016-07-19","2016-07-19","109","0","1","289000",289000,289000,0
"8739",20964698,"2016-05-11","2017-03-26","359","79","5","3876000",775200,168521,33
"8740",19133433,"2016-04-24","2016-11-19","232","52","5","5549000",1109800,277450,26
"8741",18684795,"2016-07-14","2016-07-14","104","0","1","288000",288000,96000,8
"8742",18380377,"2016-04-14","2017-02-03","308","49","7","5292000",756000,278526,6
"8743",2200001000006264,"2017-01-17","2017-01-17","291","0","1","876000",876000,146000,5
"8744",20907430,"2016-09-21","2016-10-31","213","40","2","448000",224000,149333,13
"8745",19620076,"2016-10-04","2016-10-04","186","0","1","1704000",1704000,243428,9
"8746",18715954,"2016-05-11","2017-01-03","277","79","4","1463000",365750,209000,31
"8747",19580713,"2016-05-21","2017-03-22","355","152","3","953000",317666,136142,0
"8748",2200001000016228,"2017-01-27","2017-03-20","353","17","4","1663000",415750,184777,11
"8749",18634768,"2016-06-18","2016-07-15","105","27","2","428000",214000,214000,6
"8750",18700843,"2016-04-03","2017-03-05","338","33","11","3077000",279727,123080,21
"8751",19301232,"2016-05-01","2017-02-12","317","95","4","4463000",1115750,262529,11
"8752",18604142,"2016-06-28","2016-06-28","88","0","1","1196000",1196000,199333,7
"8753",19473550,"2017-01-24","2017-01-24","298","0","1","587000",587000,195666,25
"8754",18251075,"2016-05-08","2016-12-11","254","36","7","1332000",190285,166500,6
"8755",18722567,"2016-04-22","2016-07-14","104","27","4","5352000",1338000,254857,11
"8756",18648608,"2016-09-26","2016-09-26","178","0","1","179000",179000,179000,0
"8757",20810372,"2016-05-17","2016-08-11","132","86","2","1232000",616000,123200,15
"8758",19493027,"2017-03-15","2017-03-15","348","0","1","119000",119000,119000,0
"8759",18265786,"2017-01-31","2017-01-31","305","0","1","548000",548000,274000,0
"8760",21252273,"2016-11-28","2016-11-28","241","0","1","1135000",1135000,189166,17
"8761",18345236,"2016-04-28","2017-03-23","356","47","8","9683000",1210375,230547,25
"8762",19205831,"2016-09-22","2016-09-22","174","0","1","437000",437000,109250,0
"8763",19610636,"2016-04-14","2017-02-18","323","38","9","5402000",600222,284315,11
"8764",18564284,"2016-11-03","2016-11-17","230","14","2","1134000",567000,141750,12
"8765",19554049,"2016-05-03","2016-12-06","249","36","7","2068000",295428,172333,11
"8766",19677965,"2016-10-11","2016-12-28","271","78","2","368000",184000,73600,27
"8767",2200001000020429,"2017-01-31","2017-01-31","305","0","1","408000",408000,136000,21
"8768",19463566,"2016-11-28","2016-11-28","241","0","1","507000",507000,169000,20
"8769",19612573,"2016-04-29","2017-01-26","300","136","3","2491000",830333,207583,5
"8770",18650206,"2016-04-08","2016-06-30","90","27","4","1894000",473500,236750,4
"8771",20839381,"2016-10-20","2016-10-20","202","0","1","696000",696000,174000,0
"8772",20865050,"2016-07-21","2016-07-21","111","0","1","149000",149000,149000,0
"8773",19119291,"2016-07-04","2017-02-21","326","33","8","3780000",472500,189000,23
"8774",21122440,"2016-08-27","2017-03-13","346","39","6","8064000",1344000,310153,13
"8775",18666173,"2016-12-05","2016-12-05","248","0","1","49000",49000,49000,0
"8776",18344574,"2016-04-16","2017-02-26","331","19","17","11201000",658882,207425,14
"8777",19583800,"2016-08-25","2016-08-25","146","0","1","747000",747000,249000,27
"8778",18524340,"2017-03-28","2017-03-28","361","0","1","288000",288000,144000,34
"8779",18252067,"2016-06-07","2017-03-15","348","93","4","2391000",597750,265666,12
"8780",19182711,"2016-08-13","2017-03-26","359","37","7","6240000",891428,189090,13
"8781",19127127,"null","null","null","null","null","null",0,0,0
"8782",19118128,"2017-02-22","2017-02-22","327","0","1","129000",129000,129000,20
"8783",18564305,"2016-09-19","2016-11-01","214","43","2","1176000",588000,294000,19
"8784",19424699,"2016-11-07","2017-01-04","278","58","2","398000",199000,132666,17
"8785",18348509,"2016-04-03","2016-12-14","257","85","4","1362000",340500,170250,15
"8786",19001786,"2016-05-13","2016-05-13","42","0","1","637000",637000,159250,26
"8787",21201054,"2016-10-25","2016-10-25","207","0","1","449000",449000,224500,11
"8788",18654137,"2016-06-14","2016-06-14","74","0","1","378000",378000,189000,0
"8789",19234239,"2016-08-16","2016-08-16","137","0","1","269000",269000,269000,0
"8790",2200001000040732,"2017-02-22","2017-03-28","361","34","2","1663000",831500,207875,23
"8791",19560855,"2016-04-02","2016-12-31","274","273","2","726000",363000,181500,10
"8792",20861605,"2016-05-19","2016-07-28","118","70","2","318000",159000,159000,0
"8793",19202772,"2016-05-10","2016-08-01","122","83","2","876000",438000,219000,0
"8794",18783424,"2016-06-07","2016-10-20","202","67","3","1532000",510666,170222,3
"8795",21108068,"2016-08-17","2017-03-11","344","51","5","3446000",689200,229733,33
"8796",19382807,"2016-04-28","2017-02-25","330","60","6","3093000",515500,181941,29
"8797",19594287,"2016-09-01","2016-09-01","153","0","1","1592000",1592000,113714,41
"8798",19205902,"2016-11-24","2016-11-24","237","0","1","149000",149000,149000,0
"8799",19370984,"2017-01-18","2017-01-18","292","0","1","299000",299000,299000,0
"8800",18572054,"2016-05-04","2017-01-25","299","44","7","6575000",939285,243518,5
"8801",19577843,"2016-05-03","2016-12-11","254","222","2","3148000",1574000,262333,24
"8802",18266684,"2016-04-02","2017-03-29","362","40","10","3644000",364400,214352,8
"8803",20889261,"2016-12-26","2016-12-26","269","0","1","189000",189000,189000,50
"8804",19202521,"2016-06-20","2016-06-20","80","0","1","856000",856000,122285,14
"8805",18471393,"2017-03-20","2017-03-20","353","0","1","118000",118000,59000,0
"8806",19579482,"2016-07-23","2017-02-11","316","67","4","3147000",786750,224785,13
"8807",18349015,"2016-11-27","2017-01-04","278","38","2","2003000",1001500,286142,20
"8808",21010332,"2016-05-31","2016-05-31","60","0","1","593000",593000,197666,4
"8809",21221594,"2016-11-06","2017-03-25","358","46","4","3005000",751250,200333,21
"8810",19334258,"2016-05-17","2016-09-06","158","112","2","498000",249000,249000,0
"8811",18269050,"2016-06-29","2016-06-29","89","0","1","249000",249000,249000,20
"8812",2200001000073747,"2017-03-27","2017-03-29","362","2","2","886000",443000,177200,37
"8813",19157503,"2016-04-28","2016-12-12","255","45","6","4235000",705833,169400,49
"8814",19614762,"2016-08-03","2016-08-03","124","0","1","129000",129000,129000,0
"8815",18627412,"2016-12-26","2016-12-26","269","0","1","549000",549000,549000,0
"8816",19234435,"2016-08-24","2016-10-13","195","50","2","2903000",1451500,414714,15
"8817",20956945,"2016-05-05","2016-06-30","90","28","3","1117000",372333,186166,0
"8818",19633101,"2016-04-23","2017-01-20","294","45","7","2286000",326571,152400,10
"8819",18636492,"2016-08-09","2016-08-09","130","0","1","496000",496000,124000,0
"8820",18548279,"2016-07-16","2016-07-16","106","0","1","268000",268000,134000,0
"8821",19105972,"2016-05-04","2017-01-26","300","89","4","984000",246000,164000,14
"8822",20878243,"2016-04-17","2016-09-11","163","147","2","1276000",638000,182285,6
"8823",19513497,"2016-06-08","2016-06-17","77","9","2","1045000",522500,149285,4
"8824",18580436,"2016-12-07","2017-03-23","356","53","3","1436000",478666,359000,8
"8825",18642967,"2016-07-12","2016-08-23","144","21","3","2181000",727000,181750,7
"8826",21241465,"2016-11-20","2016-11-20","233","0","1","518000",518000,259000,0
"8827",18508812,"2016-11-20","2017-03-05","338","105","2","778000",389000,389000,0
"8828",18642960,"2016-12-29","2016-12-29","272","0","1","89000",89000,89000,0
"8829",21192400,"2016-10-18","2017-01-09","283","20","5","4962000",992400,261157,11
"8830",19464684,"2016-08-02","2016-08-02","123","0","1","338000",338000,169000,10
"8831",21277775,"2016-12-19","2017-02-03","308","15","4","1641000",410250,182333,5
"8832",21219393,"2016-11-05","2016-11-05","218","0","1","1107000",1107000,276750,4
"8833",18263996,"2016-09-06","2016-09-06","158","0","1","268000",268000,134000,0
"8834",20922593,"2016-11-09","2016-11-09","222","0","1","1146000",1146000,229200,6
"8835",19494305,"2016-07-05","2017-03-28","361","133","3","895000",298333,179000,26
"8836",18569092,"2016-07-04","2016-07-04","94","0","1","498000",498000,249000,20
"8837",18256988,"2016-05-10","2017-01-02","276","118","3","3979000",1326333,180863,34
"8838",18700143,"null","null","null","null","null","null",0,0,0
"8839",18434436,"2016-04-15","2016-07-19","109","95","2","428000",214000,214000,0
"8840",18348346,"2016-04-29","2016-08-17","138","110","2","798000",399000,399000,0
"8841",19301237,"2016-06-12","2017-01-20","294","74","4","2545000",636250,195769,10
"8842",21113163,"2016-08-20","2017-03-22","355","53","5","2454000",490800,153375,8
"8843",18343283,"2016-05-30","2017-03-06","339","280","2","1904000",952000,317333,2
"8844",18314454,"2016-04-09","2017-03-30","363","71","6","6873000",1145500,171825,24
"8845",18379075,"2016-12-19","2016-12-19","262","0","1","707000",707000,235666,23
"8846",19169293,"2016-06-30","2016-11-17","230","140","2","398000",199000,199000,5
"8847",19298218,"2016-11-16","2017-01-14","288","59","2","587000",293500,146750,15
"8848",20833974,"2016-06-06","2016-06-06","66","0","1","189000",189000,189000,0
"8849",18521369,"2016-11-07","2016-11-07","220","0","1","549000",549000,549000,30
"8850",18659405,"2016-04-23","2016-07-10","100","26","4","1799000",449750,163545,6
"8851",19168071,"2016-08-14","2017-03-13","346","42","6","5519000",919833,250863,10
"8852",19157439,"2016-04-15","2017-03-27","360","24","15","5148000",343200,156000,7
"8853",19155247,"2016-04-25","2017-03-15","348","324","2","718000",359000,359000,0
"8854",20824005,"2016-08-03","2016-08-03","124","0","1","738000",738000,369000,0
"8855",19536142,"2016-07-11","2016-08-08","129","28","2","576000",288000,144000,18
"8856",18373122,"2016-05-01","2016-12-31","274","81","4","4741000",1185250,215500,26
"8857",18258793,"2016-05-23","2016-05-23","52","0","1","754000",754000,125666,12
"8858",19105926,"2016-06-29","2016-06-29","89","0","1","168000",168000,84000,20
"8859",18246272,"2016-05-03","2016-08-24","145","37","4","5775000",1443750,231000,30
"8860",19571522,"2016-06-07","2016-11-30","243","176","2","498000",249000,249000,9
"8861",21012217,"2016-06-02","2017-01-04","278","216","2","1944000",972000,243000,4
"8862",19125282,"2017-01-30","2017-01-30","304","0","1","159000",159000,159000,0
"8863",19450877,"2016-08-18","2016-08-18","139","0","1","708000",708000,354000,40
"8864",20841057,"2016-05-15","2016-05-15","44","0","1","159000",159000,159000,0
"8865",19513549,"2016-04-15","2016-06-28","88","74","2","688000",344000,229333,0
"8866",19705585,"2016-05-02","2017-03-05","338","76","5","1769000",353800,160818,38
"8867",19513373,"2016-04-04","2016-12-13","256","84","4","4079000",1019750,254937,12
"8868",20827733,"2016-04-18","2016-05-05","34","17","2","258000",129000,129000,10
"8869",21031942,"2016-06-25","2017-02-26","331","82","4","1542000",385500,154200,14
"8870",20889412,"2016-12-21","2016-12-21","264","0","1","797000",797000,265666,11
"8871",19534033,"2016-10-17","2016-10-17","199","0","1","208000",208000,104000,0
"8872",19602685,"2016-11-28","2016-11-28","241","0","1","268000",268000,134000,10
"8873",18586919,"2016-04-25","2017-02-14","319","147","3","825000",275000,165000,5
"8874",21101513,"2016-08-12","2016-12-14","257","41","4","1621000",405250,124692,12
"8875",18481281,"2017-03-05","2017-03-05","338","0","1","419000",419000,419000,0
"8876",18523485,"2016-07-04","2016-12-26","269","175","2","1064000",532000,177333,29
"8877",18558469,"2016-06-28","2016-06-28","88","0","1","179000",179000,179000,20
"8878",19383048,"2016-04-10","2017-03-02","335","54","7","5056000",722285,210666,16
"8879",21212621,"2016-11-01","2016-11-11","224","10","2","942000",471000,104666,5
"8880",19132381,"2016-04-23","2017-03-09","342","32","11","9931000",902818,331033,31
"8881",19618675,"2016-05-09","2016-05-09","38","0","1","936000",936000,234000,34
"8882",21276986,"2016-12-18","2016-12-18","261","0","1","458000",458000,229000,20
"8883",20848070,"2016-05-23","2016-05-23","52","0","1","59000",59000,59000,0
"8884",19194599,"2016-07-12","2017-02-21","326","74","4","1222000",305500,152750,15
"8885",19380736,"2016-06-20","2017-02-15","320","120","3","3406000",1135333,179263,18
"8886",21289553,"2016-12-27","2016-12-27","270","0","1","617000",617000,205666,0
"8887",19126618,"2016-06-22","2017-03-28","361","55","6","1799000",299833,128500,23
"8888",19120517,"2017-03-21","2017-03-21","354","0","1","1148000",1148000,382666,4
"8889",18504423,"2016-04-27","2016-12-18","261","39","7","3444000",492000,191333,31
"8890",19283713,"2016-04-08","2017-03-30","363","23","16","12728000",795500,174356,17
"8891",19583907,"2016-09-26","2016-09-26","178","0","1","1116000",1116000,279000,27
"8892",19512939,"2016-06-07","2017-03-11","344","69","5","4959000",991800,236142,24
"8893",21154512,"2016-09-20","2016-09-20","172","0","1","736000",736000,147200,37
"8894",19512825,"2016-05-24","2017-02-28","333","140","3","1890000",630000,145384,14
"8895",20911260,"2016-04-10","2017-03-25","358","349","2","1157000",578500,385666,48
"8896",18357649,"2016-08-22","2017-02-09","314","171","2","428000",214000,214000,6
"8897",18347777,"2016-05-11","2017-03-25","358","63","6","4030000",671666,183181,27
"8898",18342199,"2016-04-02","2017-01-19","293","36","9","5082000",564666,169400,16
"8899",18360421,"2016-04-19","2017-03-07","340","23","15","4716000",314400,174666,12
"8900",21130701,"2016-09-01","2017-03-09","342","189","2","1153000",576500,144125,4
"8901",19484441,"2016-06-15","2016-06-15","75","0","1","179000",179000,179000,0
"8902",19382671,"2016-04-09","2016-11-24","237","57","5","3565000",713000,237666,30
"8903",18580509,"2016-05-01","2017-01-30","304","274","2","1734000",867000,289000,43
"8904",20850987,"2016-04-10","2017-01-23","297","288","2","737000",368500,245666,31
"8905",18987195,"2016-09-16","2016-12-14","257","89","2","415000",207500,69166,13
"8906",19119709,"2016-07-20","2016-07-20","110","0","1","648000",648000,162000,10
"8907",18788615,"2016-05-01","2016-12-30","273","81","4","7517000",1879250,221088,26
"8908",19142424,"2016-04-09","2017-03-08","341","333","2","954000",477000,159000,12
"8909",19591241,"2016-12-15","2016-12-15","258","0","1","269000",269000,269000,20
"8910",20883832,"2016-04-16","2016-12-22","265","250","2","686000",343000,137200,7
"8911",18249884,"2016-04-11","2016-10-10","192","182","2","447000",223500,149000,0
"8912",19538471,"2016-05-19","2016-05-19","48","0","1","129000",129000,129000,0
"8913",19133365,"2016-05-10","2016-10-22","204","82","3","1144000",381333,163428,33
"8914",18237283,"2016-04-15","2017-01-04","278","66","5","2628000",525600,219000,18
"8915",21289372,"2016-12-27","2016-12-27","270","0","1","428000",428000,214000,37
"8916",19712723,"2016-05-03","2017-03-25","358","65","6","2208000",368000,184000,30
"8917",18324634,"2017-01-24","2017-01-24","298","0","1","278000",278000,139000,20
"8918",19136551,"2016-06-08","2016-06-08","68","0","1","399000",399000,399000,30
"8919",18347746,"2016-08-17","2016-08-17","138","0","1","2271000",2271000,252333,33
"8920",19394241,"2016-12-28","2016-12-28","271","0","1","985000",985000,197000,25
"8921",18782089,"2017-02-08","2017-02-08","313","0","1","837000",837000,279000,6
"8922",20878034,"2016-08-21","2017-01-08","282","46","4","1918000",479500,213111,0
"8923",18736887,"2016-04-23","2016-05-16","45","23","2","1048000",524000,524000,0
"8924",21156276,"2016-09-22","2016-12-15","258","84","2","467000",233500,116750,11
"8925",18698379,"2016-04-04","2016-08-26","147","48","4","2716000",679000,194000,43
"8926",18924745,"2016-10-27","2016-10-27","209","0","1","298000",298000,99333,35
"8927",18536315,"2016-04-10","2016-09-02","154","72","3","883000",294333,126142,31
"8928",19116030,"2016-07-26","2017-03-13","346","115","3","1954000",651333,325666,2
"8929",20823249,"2016-04-22","2016-12-28","271","35","8","1807000",225875,139000,6
"8930",18355471,"2016-05-29","2017-03-20","353","98","4","2007000",501750,154384,7
"8931",2200001000014111,"2017-01-25","2017-03-01","334","35","2","1276000",638000,255200,14
"8932",21184497,"2016-10-12","2016-12-07","250","56","2","2220000",1110000,201818,8
